units,dtdate,date,mon,yr
,12JUL2006:18:00:00,12JUL2006,7,2006
,12JUL2006:19:00:00,12JUL2006,7,2006
,12JUL2006:20:00:00,12JUL2006,7,2006
,13JUL2006:08:00:00,13JUL2006,7,2006
,13JUL2006:09:00:00,13JUL2006,7,2006
,13JUL2006:10:00:00,13JUL2006,7,2006
2881,13JUL2006:11:00:00,13JUL2006,7,2006
,13JUL2006:12:00:00,13JUL2006,7,2006
,13JUL2006:13:00:00,13JUL2006,7,2006
,13JUL2006:14:00:00,13JUL2006,7,2006
2691,13JUL2006:15:00:00,13JUL2006,7,2006
,13JUL2006:16:00:00,13JUL2006,7,2006
,13JUL2006:17:00:00,13JUL2006,7,2006
,13JUL2006:18:00:00,13JUL2006,7,2006
,13JUL2006:19:00:00,13JUL2006,7,2006
,13JUL2006:20:00:00,13JUL2006,7,2006
,14JUL2006:08:00:00,14JUL2006,7,2006
,14JUL2006:09:00:00,14JUL2006,7,2006
,14JUL2006:10:00:00,14JUL2006,7,2006
,14JUL2006:11:00:00,14JUL2006,7,2006
2922,14JUL2006:12:00:00,14JUL2006,7,2006
,14JUL2006:13:00:00,14JUL2006,7,2006
,14JUL2006:14:00:00,14JUL2006,7,2006
,14JUL2006:15:00:00,14JUL2006,7,2006
,14JUL2006:16:00:00,14JUL2006,7,2006
,14JUL2006:17:00:00,14JUL2006,7,2006
,14JUL2006:18:00:00,14JUL2006,7,2006
,14JUL2006:19:00:00,14JUL2006,7,2006
,14JUL2006:20:00:00,14JUL2006,7,2006
,17JUL2006:08:00:00,17JUL2006,7,2006
,17JUL2006:09:00:00,17JUL2006,7,2006
,17JUL2006:10:00:00,17JUL2006,7,2006
,17JUL2006:11:00:00,17JUL2006,7,2006
,17JUL2006:12:00:00,17JUL2006,7,2006
,17JUL2006:13:00:00,17JUL2006,7,2006
,17JUL2006:14:00:00,17JUL2006,7,2006
,17JUL2006:15:00:00,17JUL2006,7,2006
,17JUL2006:16:00:00,17JUL2006,7,2006
,17JUL2006:17:00:00,17JUL2006,7,2006
1877,17JUL2006:18:00:00,17JUL2006,7,2006
,17JUL2006:19:00:00,17JUL2006,7,2006
,17JUL2006:20:00:00,17JUL2006,7,2006
,18JUL2006:08:00:00,18JUL2006,7,2006
,18JUL2006:09:00:00,18JUL2006,7,2006
,18JUL2006:10:00:00,18JUL2006,7,2006
,18JUL2006:11:00:00,18JUL2006,7,2006
,18JUL2006:12:00:00,18JUL2006,7,2006
2657,18JUL2006:13:00:00,18JUL2006,7,2006
2619,18JUL2006:14:00:00,18JUL2006,7,2006
,18JUL2006:15:00:00,18JUL2006,7,2006
,18JUL2006:16:00:00,18JUL2006,7,2006
1897,18JUL2006:17:00:00,18JUL2006,7,2006
,18JUL2006:18:00:00,18JUL2006,7,2006
,18JUL2006:19:00:00,18JUL2006,7,2006
,18JUL2006:20:00:00,18JUL2006,7,2006
,19JUL2006:08:00:00,19JUL2006,7,2006
,19JUL2006:09:00:00,19JUL2006,7,2006
,19JUL2006:10:00:00,19JUL2006,7,2006
,19JUL2006:11:00:00,19JUL2006,7,2006
,19JUL2006:12:00:00,19JUL2006,7,2006
,19JUL2006:13:00:00,19JUL2006,7,2006
,19JUL2006:14:00:00,19JUL2006,7,2006
2618,19JUL2006:15:00:00,19JUL2006,7,2006
,19JUL2006:16:00:00,19JUL2006,7,2006
,19JUL2006:17:00:00,19JUL2006,7,2006
,19JUL2006:18:00:00,19JUL2006,7,2006
,19JUL2006:19:00:00,19JUL2006,7,2006
604,19JUL2006:20:00:00,19JUL2006,7,2006
,20JUL2006:08:00:00,20JUL2006,7,2006
,20JUL2006:09:00:00,20JUL2006,7,2006
,20JUL2006:10:00:00,20JUL2006,7,2006
,20JUL2006:11:00:00,20JUL2006,7,2006
,20JUL2006:12:00:00,20JUL2006,7,2006
2504,20JUL2006:13:00:00,20JUL2006,7,2006
,20JUL2006:14:00:00,20JUL2006,7,2006
,20JUL2006:15:00:00,20JUL2006,7,2006
,20JUL2006:16:00:00,20JUL2006,7,2006
,20JUL2006:17:00:00,20JUL2006,7,2006
,20JUL2006:18:00:00,20JUL2006,7,2006
,20JUL2006:19:00:00,20JUL2006,7,2006
453,20JUL2006:20:00:00,20JUL2006,7,2006
,21JUL2006:08:00:00,21JUL2006,7,2006
,21JUL2006:09:00:00,21JUL2006,7,2006
,21JUL2006:10:00:00,21JUL2006,7,2006
,21JUL2006:11:00:00,21JUL2006,7,2006
,21JUL2006:12:00:00,21JUL2006,7,2006
,21JUL2006:13:00:00,21JUL2006,7,2006
,21JUL2006:14:00:00,21JUL2006,7,2006
,21JUL2006:15:00:00,21JUL2006,7,2006
,21JUL2006:16:00:00,21JUL2006,7,2006
,21JUL2006:17:00:00,21JUL2006,7,2006
,21JUL2006:18:00:00,21JUL2006,7,2006
,21JUL2006:19:00:00,21JUL2006,7,2006
624,21JUL2006:20:00:00,21JUL2006,7,2006
,24JUL2006:08:00:00,24JUL2006,7,2006
,24JUL2006:09:00:00,24JUL2006,7,2006
,24JUL2006:10:00:00,24JUL2006,7,2006
3840,24JUL2006:11:00:00,24JUL2006,7,2006
,24JUL2006:12:00:00,24JUL2006,7,2006
,24JUL2006:13:00:00,24JUL2006,7,2006
,24JUL2006:14:00:00,24JUL2006,7,2006
,24JUL2006:15:00:00,24JUL2006,7,2006
,24JUL2006:16:00:00,24JUL2006,7,2006
,24JUL2006:17:00:00,24JUL2006,7,2006
,24JUL2006:18:00:00,24JUL2006,7,2006
,24JUL2006:19:00:00,24JUL2006,7,2006
681,24JUL2006:20:00:00,24JUL2006,7,2006
737,25JUL2006:08:00:00,25JUL2006,7,2006
2116,25JUL2006:09:00:00,25JUL2006,7,2006
,25JUL2006:10:00:00,25JUL2006,7,2006
,25JUL2006:11:00:00,25JUL2006,7,2006
,25JUL2006:12:00:00,25JUL2006,7,2006
,25JUL2006:13:00:00,25JUL2006,7,2006
,25JUL2006:14:00:00,25JUL2006,7,2006
,25JUL2006:15:00:00,25JUL2006,7,2006
,25JUL2006:16:00:00,25JUL2006,7,2006
,25JUL2006:17:00:00,25JUL2006,7,2006
,25JUL2006:18:00:00,25JUL2006,7,2006
,25JUL2006:19:00:00,25JUL2006,7,2006
,25JUL2006:20:00:00,25JUL2006,7,2006
926,26JUL2006:08:00:00,26JUL2006,7,2006
,26JUL2006:09:00:00,26JUL2006,7,2006
,26JUL2006:10:00:00,26JUL2006,7,2006
,26JUL2006:11:00:00,26JUL2006,7,2006
,26JUL2006:12:00:00,26JUL2006,7,2006
2266,26JUL2006:13:00:00,26JUL2006,7,2006
,26JUL2006:14:00:00,26JUL2006,7,2006
2605,26JUL2006:15:00:00,26JUL2006,7,2006
,26JUL2006:16:00:00,26JUL2006,7,2006
,26JUL2006:17:00:00,26JUL2006,7,2006
,26JUL2006:18:00:00,26JUL2006,7,2006
,26JUL2006:19:00:00,26JUL2006,7,2006
,26JUL2006:20:00:00,26JUL2006,7,2006
,27JUL2006:08:00:00,27JUL2006,7,2006
,27JUL2006:09:00:00,27JUL2006,7,2006
,27JUL2006:10:00:00,27JUL2006,7,2006
,27JUL2006:11:00:00,27JUL2006,7,2006
,27JUL2006:12:00:00,27JUL2006,7,2006
,27JUL2006:13:00:00,27JUL2006,7,2006
,27JUL2006:14:00:00,27JUL2006,7,2006
,27JUL2006:15:00:00,27JUL2006,7,2006
2037,27JUL2006:16:00:00,27JUL2006,7,2006
,27JUL2006:17:00:00,27JUL2006,7,2006
,27JUL2006:18:00:00,27JUL2006,7,2006
,27JUL2006:19:00:00,27JUL2006,7,2006
,27JUL2006:20:00:00,27JUL2006,7,2006
1170,28JUL2006:08:00:00,28JUL2006,7,2006
,28JUL2006:09:00:00,28JUL2006,7,2006
,28JUL2006:10:00:00,28JUL2006,7,2006
,28JUL2006:11:00:00,28JUL2006,7,2006
,28JUL2006:12:00:00,28JUL2006,7,2006
,28JUL2006:13:00:00,28JUL2006,7,2006
,28JUL2006:14:00:00,28JUL2006,7,2006
,28JUL2006:15:00:00,28JUL2006,7,2006
,28JUL2006:16:00:00,28JUL2006,7,2006
,28JUL2006:17:00:00,28JUL2006,7,2006
,28JUL2006:18:00:00,28JUL2006,7,2006
1019,28JUL2006:19:00:00,28JUL2006,7,2006
,28JUL2006:20:00:00,28JUL2006,7,2006
,31JUL2006:08:00:00,31JUL2006,7,2006
,31JUL2006:09:00:00,31JUL2006,7,2006
,31JUL2006:10:00:00,31JUL2006,7,2006
,31JUL2006:11:00:00,31JUL2006,7,2006
,31JUL2006:12:00:00,31JUL2006,7,2006
,31JUL2006:13:00:00,31JUL2006,7,2006
3283,31JUL2006:14:00:00,31JUL2006,7,2006
,31JUL2006:15:00:00,31JUL2006,7,2006
,31JUL2006:16:00:00,31JUL2006,7,2006
,31JUL2006:17:00:00,31JUL2006,7,2006
,31JUL2006:18:00:00,31JUL2006,7,2006
,31JUL2006:19:00:00,31JUL2006,7,2006
,31JUL2006:20:00:00,31JUL2006,7,2006
736,01AUG2006:08:00:00,01AUG2006,8,2006
2101,01AUG2006:09:00:00,01AUG2006,8,2006
,01AUG2006:10:00:00,01AUG2006,8,2006
,01AUG2006:11:00:00,01AUG2006,8,2006
,01AUG2006:12:00:00,01AUG2006,8,2006
,01AUG2006:13:00:00,01AUG2006,8,2006
,01AUG2006:14:00:00,01AUG2006,8,2006
,01AUG2006:15:00:00,01AUG2006,8,2006
2157,01AUG2006:16:00:00,01AUG2006,8,2006
,01AUG2006:17:00:00,01AUG2006,8,2006
,01AUG2006:18:00:00,01AUG2006,8,2006
,01AUG2006:19:00:00,01AUG2006,8,2006
,01AUG2006:20:00:00,01AUG2006,8,2006
,02AUG2006:08:00:00,02AUG2006,8,2006
,02AUG2006:09:00:00,02AUG2006,8,2006
,02AUG2006:10:00:00,02AUG2006,8,2006
,02AUG2006:11:00:00,02AUG2006,8,2006
,02AUG2006:12:00:00,02AUG2006,8,2006
,02AUG2006:13:00:00,02AUG2006,8,2006
,02AUG2006:14:00:00,02AUG2006,8,2006
2584,02AUG2006:15:00:00,02AUG2006,8,2006
,02AUG2006:16:00:00,02AUG2006,8,2006
,02AUG2006:17:00:00,02AUG2006,8,2006
,02AUG2006:18:00:00,02AUG2006,8,2006
,02AUG2006:19:00:00,02AUG2006,8,2006
,02AUG2006:20:00:00,02AUG2006,8,2006
959,03AUG2006:08:00:00,03AUG2006,8,2006
,03AUG2006:09:00:00,03AUG2006,8,2006
,03AUG2006:10:00:00,03AUG2006,8,2006
2843,03AUG2006:11:00:00,03AUG2006,8,2006
,03AUG2006:12:00:00,03AUG2006,8,2006
,03AUG2006:13:00:00,03AUG2006,8,2006
,03AUG2006:14:00:00,03AUG2006,8,2006
,03AUG2006:15:00:00,03AUG2006,8,2006
2023,03AUG2006:16:00:00,03AUG2006,8,2006
1706,03AUG2006:17:00:00,03AUG2006,8,2006
,03AUG2006:18:00:00,03AUG2006,8,2006
,03AUG2006:19:00:00,03AUG2006,8,2006
,03AUG2006:20:00:00,03AUG2006,8,2006
,04AUG2006:08:00:00,04AUG2006,8,2006
2318,04AUG2006:09:00:00,04AUG2006,8,2006
,04AUG2006:10:00:00,04AUG2006,8,2006
,04AUG2006:11:00:00,04AUG2006,8,2006
,04AUG2006:12:00:00,04AUG2006,8,2006
,04AUG2006:13:00:00,04AUG2006,8,2006
,04AUG2006:14:00:00,04AUG2006,8,2006
,04AUG2006:15:00:00,04AUG2006,8,2006
,04AUG2006:16:00:00,04AUG2006,8,2006
,04AUG2006:17:00:00,04AUG2006,8,2006
,04AUG2006:18:00:00,04AUG2006,8,2006
,04AUG2006:19:00:00,04AUG2006,8,2006
,04AUG2006:20:00:00,04AUG2006,8,2006
,07AUG2006:08:00:00,07AUG2006,8,2006
,07AUG2006:09:00:00,07AUG2006,8,2006
,07AUG2006:10:00:00,07AUG2006,8,2006
3779,07AUG2006:11:00:00,07AUG2006,8,2006
,07AUG2006:12:00:00,07AUG2006,8,2006
,07AUG2006:13:00:00,07AUG2006,8,2006
,07AUG2006:14:00:00,07AUG2006,8,2006
,07AUG2006:15:00:00,07AUG2006,8,2006
,07AUG2006:16:00:00,07AUG2006,8,2006
,07AUG2006:17:00:00,07AUG2006,8,2006
,07AUG2006:18:00:00,07AUG2006,8,2006
,07AUG2006:19:00:00,07AUG2006,8,2006
679,07AUG2006:20:00:00,07AUG2006,8,2006
,08AUG2006:08:00:00,08AUG2006,8,2006
,08AUG2006:09:00:00,08AUG2006,8,2006
,08AUG2006:10:00:00,08AUG2006,8,2006
3108,08AUG2006:11:00:00,08AUG2006,8,2006
,08AUG2006:12:00:00,08AUG2006,8,2006
,08AUG2006:13:00:00,08AUG2006,8,2006
,08AUG2006:14:00:00,08AUG2006,8,2006
,08AUG2006:15:00:00,08AUG2006,8,2006
,08AUG2006:16:00:00,08AUG2006,8,2006
,08AUG2006:17:00:00,08AUG2006,8,2006
1198,08AUG2006:18:00:00,08AUG2006,8,2006
,08AUG2006:19:00:00,08AUG2006,8,2006
,08AUG2006:20:00:00,08AUG2006,8,2006
,09AUG2006:08:00:00,09AUG2006,8,2006
,09AUG2006:09:00:00,09AUG2006,8,2006
,09AUG2006:10:00:00,09AUG2006,8,2006
,09AUG2006:11:00:00,09AUG2006,8,2006
1958,09AUG2006:12:00:00,09AUG2006,8,2006
,09AUG2006:13:00:00,09AUG2006,8,2006
,09AUG2006:14:00:00,09AUG2006,8,2006
,09AUG2006:15:00:00,09AUG2006,8,2006
,09AUG2006:16:00:00,09AUG2006,8,2006
,09AUG2006:17:00:00,09AUG2006,8,2006
,09AUG2006:18:00:00,09AUG2006,8,2006
,09AUG2006:19:00:00,09AUG2006,8,2006
605,09AUG2006:20:00:00,09AUG2006,8,2006
,10AUG2006:08:00:00,10AUG2006,8,2006
1902,10AUG2006:09:00:00,10AUG2006,8,2006
,10AUG2006:10:00:00,10AUG2006,8,2006
,10AUG2006:11:00:00,10AUG2006,8,2006
2216,10AUG2006:12:00:00,10AUG2006,8,2006
,10AUG2006:13:00:00,10AUG2006,8,2006
,10AUG2006:14:00:00,10AUG2006,8,2006
,10AUG2006:15:00:00,10AUG2006,8,2006
,10AUG2006:16:00:00,10AUG2006,8,2006
,10AUG2006:17:00:00,10AUG2006,8,2006
,10AUG2006:18:00:00,10AUG2006,8,2006
,10AUG2006:19:00:00,10AUG2006,8,2006
,10AUG2006:20:00:00,10AUG2006,8,2006
,11AUG2006:08:00:00,11AUG2006,8,2006
,11AUG2006:09:00:00,11AUG2006,8,2006
,11AUG2006:10:00:00,11AUG2006,8,2006
,11AUG2006:11:00:00,11AUG2006,8,2006
2864,11AUG2006:12:00:00,11AUG2006,8,2006
,11AUG2006:13:00:00,11AUG2006,8,2006
2976,11AUG2006:14:00:00,11AUG2006,8,2006
,11AUG2006:15:00:00,11AUG2006,8,2006
,11AUG2006:16:00:00,11AUG2006,8,2006
,11AUG2006:17:00:00,11AUG2006,8,2006
,11AUG2006:18:00:00,11AUG2006,8,2006
,11AUG2006:19:00:00,11AUG2006,8,2006
,11AUG2006:20:00:00,11AUG2006,8,2006
,14AUG2006:08:00:00,14AUG2006,8,2006
,14AUG2006:09:00:00,14AUG2006,8,2006
,14AUG2006:10:00:00,14AUG2006,8,2006
,14AUG2006:11:00:00,14AUG2006,8,2006
,14AUG2006:12:00:00,14AUG2006,8,2006
,14AUG2006:13:00:00,14AUG2006,8,2006
,14AUG2006:14:00:00,14AUG2006,8,2006
,14AUG2006:15:00:00,14AUG2006,8,2006
2679,14AUG2006:16:00:00,14AUG2006,8,2006
2272,14AUG2006:17:00:00,14AUG2006,8,2006
,14AUG2006:18:00:00,14AUG2006,8,2006
,14AUG2006:19:00:00,14AUG2006,8,2006
,14AUG2006:20:00:00,14AUG2006,8,2006
,15AUG2006:08:00:00,15AUG2006,8,2006
2089,15AUG2006:09:00:00,15AUG2006,8,2006
,15AUG2006:10:00:00,15AUG2006,8,2006
,15AUG2006:11:00:00,15AUG2006,8,2006
2440,15AUG2006:12:00:00,15AUG2006,8,2006
,15AUG2006:13:00:00,15AUG2006,8,2006
2570,15AUG2006:14:00:00,15AUG2006,8,2006
,15AUG2006:15:00:00,15AUG2006,8,2006
,15AUG2006:16:00:00,15AUG2006,8,2006
,15AUG2006:17:00:00,15AUG2006,8,2006
1200,15AUG2006:18:00:00,15AUG2006,8,2006
,15AUG2006:19:00:00,15AUG2006,8,2006
,15AUG2006:20:00:00,15AUG2006,8,2006
,16AUG2006:08:00:00,16AUG2006,8,2006
1738,16AUG2006:09:00:00,16AUG2006,8,2006
,16AUG2006:10:00:00,16AUG2006,8,2006
,16AUG2006:11:00:00,16AUG2006,8,2006
,16AUG2006:12:00:00,16AUG2006,8,2006
,16AUG2006:13:00:00,16AUG2006,8,2006
,16AUG2006:14:00:00,16AUG2006,8,2006
2572,16AUG2006:15:00:00,16AUG2006,8,2006
,16AUG2006:16:00:00,16AUG2006,8,2006
1645,16AUG2006:17:00:00,16AUG2006,8,2006
,16AUG2006:18:00:00,16AUG2006,8,2006
,16AUG2006:19:00:00,16AUG2006,8,2006
,16AUG2006:20:00:00,16AUG2006,8,2006
,17AUG2006:08:00:00,17AUG2006,8,2006
,17AUG2006:09:00:00,17AUG2006,8,2006
2334,17AUG2006:10:00:00,17AUG2006,8,2006
,17AUG2006:11:00:00,17AUG2006,8,2006
,17AUG2006:12:00:00,17AUG2006,8,2006
,17AUG2006:13:00:00,17AUG2006,8,2006
,17AUG2006:14:00:00,17AUG2006,8,2006
,17AUG2006:15:00:00,17AUG2006,8,2006
,17AUG2006:16:00:00,17AUG2006,8,2006
,17AUG2006:17:00:00,17AUG2006,8,2006
,17AUG2006:18:00:00,17AUG2006,8,2006
,17AUG2006:19:00:00,17AUG2006,8,2006
,17AUG2006:20:00:00,17AUG2006,8,2006
,18AUG2006:08:00:00,18AUG2006,8,2006
,18AUG2006:09:00:00,18AUG2006,8,2006
2949,18AUG2006:10:00:00,18AUG2006,8,2006
,18AUG2006:11:00:00,18AUG2006,8,2006
,18AUG2006:12:00:00,18AUG2006,8,2006
,18AUG2006:13:00:00,18AUG2006,8,2006
,18AUG2006:14:00:00,18AUG2006,8,2006
,18AUG2006:15:00:00,18AUG2006,8,2006
,18AUG2006:16:00:00,18AUG2006,8,2006
,18AUG2006:17:00:00,18AUG2006,8,2006
,18AUG2006:18:00:00,18AUG2006,8,2006
1018,18AUG2006:19:00:00,18AUG2006,8,2006
,18AUG2006:20:00:00,18AUG2006,8,2006
,21AUG2006:08:00:00,21AUG2006,8,2006
,21AUG2006:09:00:00,21AUG2006,8,2006
,21AUG2006:10:00:00,21AUG2006,8,2006
,21AUG2006:11:00:00,21AUG2006,8,2006
,21AUG2006:12:00:00,21AUG2006,8,2006
,21AUG2006:13:00:00,21AUG2006,8,2006
,21AUG2006:14:00:00,21AUG2006,8,2006
,21AUG2006:15:00:00,21AUG2006,8,2006
,21AUG2006:16:00:00,21AUG2006,8,2006
,21AUG2006:17:00:00,21AUG2006,8,2006
,21AUG2006:18:00:00,21AUG2006,8,2006
,21AUG2006:19:00:00,21AUG2006,8,2006
,21AUG2006:20:00:00,21AUG2006,8,2006
,22AUG2006:08:00:00,22AUG2006,8,2006
2108,22AUG2006:09:00:00,22AUG2006,8,2006
,22AUG2006:10:00:00,22AUG2006,8,2006
,22AUG2006:11:00:00,22AUG2006,8,2006
,22AUG2006:12:00:00,22AUG2006,8,2006
,22AUG2006:13:00:00,22AUG2006,8,2006
,22AUG2006:14:00:00,22AUG2006,8,2006
,22AUG2006:15:00:00,22AUG2006,8,2006
2164,22AUG2006:16:00:00,22AUG2006,8,2006
,22AUG2006:17:00:00,22AUG2006,8,2006
,22AUG2006:18:00:00,22AUG2006,8,2006
,22AUG2006:19:00:00,22AUG2006,8,2006
,22AUG2006:20:00:00,22AUG2006,8,2006
,23AUG2006:08:00:00,23AUG2006,8,2006
,23AUG2006:09:00:00,23AUG2006,8,2006
,23AUG2006:10:00:00,23AUG2006,8,2006
,23AUG2006:11:00:00,23AUG2006,8,2006
,23AUG2006:12:00:00,23AUG2006,8,2006
2263,23AUG2006:13:00:00,23AUG2006,8,2006
,23AUG2006:14:00:00,23AUG2006,8,2006
,23AUG2006:15:00:00,23AUG2006,8,2006
,23AUG2006:16:00:00,23AUG2006,8,2006
,23AUG2006:17:00:00,23AUG2006,8,2006
,23AUG2006:18:00:00,23AUG2006,8,2006
,23AUG2006:19:00:00,23AUG2006,8,2006
,23AUG2006:20:00:00,23AUG2006,8,2006
971,24AUG2006:08:00:00,24AUG2006,8,2006
,24AUG2006:09:00:00,24AUG2006,8,2006
,24AUG2006:10:00:00,24AUG2006,8,2006
,24AUG2006:11:00:00,24AUG2006,8,2006
,24AUG2006:12:00:00,24AUG2006,8,2006
,24AUG2006:13:00:00,24AUG2006,8,2006
,24AUG2006:14:00:00,24AUG2006,8,2006
,24AUG2006:15:00:00,24AUG2006,8,2006
2042,24AUG2006:16:00:00,24AUG2006,8,2006
,24AUG2006:17:00:00,24AUG2006,8,2006
,24AUG2006:18:00:00,24AUG2006,8,2006
,24AUG2006:19:00:00,24AUG2006,8,2006
,24AUG2006:20:00:00,24AUG2006,8,2006
,25AUG2006:08:00:00,25AUG2006,8,2006
,25AUG2006:09:00:00,25AUG2006,8,2006
,25AUG2006:10:00:00,25AUG2006,8,2006
3591,25AUG2006:11:00:00,25AUG2006,8,2006
2913,25AUG2006:12:00:00,25AUG2006,8,2006
,25AUG2006:13:00:00,25AUG2006,8,2006
,25AUG2006:14:00:00,25AUG2006,8,2006
,25AUG2006:15:00:00,25AUG2006,8,2006
,25AUG2006:16:00:00,25AUG2006,8,2006
,25AUG2006:17:00:00,25AUG2006,8,2006
,25AUG2006:18:00:00,25AUG2006,8,2006
,25AUG2006:19:00:00,25AUG2006,8,2006
,25AUG2006:20:00:00,25AUG2006,8,2006
,28AUG2006:08:00:00,28AUG2006,8,2006
,28AUG2006:09:00:00,28AUG2006,8,2006
,28AUG2006:10:00:00,28AUG2006,8,2006
,28AUG2006:11:00:00,28AUG2006,8,2006
,28AUG2006:12:00:00,28AUG2006,8,2006
,28AUG2006:13:00:00,28AUG2006,8,2006
,28AUG2006:14:00:00,28AUG2006,8,2006
,28AUG2006:15:00:00,28AUG2006,8,2006
,28AUG2006:16:00:00,28AUG2006,8,2006
,28AUG2006:17:00:00,28AUG2006,8,2006
,28AUG2006:18:00:00,28AUG2006,8,2006
,28AUG2006:19:00:00,28AUG2006,8,2006
,28AUG2006:20:00:00,28AUG2006,8,2006
,29AUG2006:08:00:00,29AUG2006,8,2006
2142,29AUG2006:09:00:00,29AUG2006,8,2006
,29AUG2006:10:00:00,29AUG2006,8,2006
,29AUG2006:11:00:00,29AUG2006,8,2006
2504,29AUG2006:12:00:00,29AUG2006,8,2006
,29AUG2006:13:00:00,29AUG2006,8,2006
,29AUG2006:14:00:00,29AUG2006,8,2006
,29AUG2006:15:00:00,29AUG2006,8,2006
,29AUG2006:16:00:00,29AUG2006,8,2006
,29AUG2006:17:00:00,29AUG2006,8,2006
,29AUG2006:18:00:00,29AUG2006,8,2006
,29AUG2006:19:00:00,29AUG2006,8,2006
,29AUG2006:20:00:00,29AUG2006,8,2006
,30AUG2006:08:00:00,30AUG2006,8,2006
,30AUG2006:09:00:00,30AUG2006,8,2006
,30AUG2006:10:00:00,30AUG2006,8,2006
,30AUG2006:11:00:00,30AUG2006,8,2006
,30AUG2006:12:00:00,30AUG2006,8,2006
,30AUG2006:13:00:00,30AUG2006,8,2006
,30AUG2006:14:00:00,30AUG2006,8,2006
2644,30AUG2006:15:00:00,30AUG2006,8,2006
,30AUG2006:16:00:00,30AUG2006,8,2006
,30AUG2006:17:00:00,30AUG2006,8,2006
1498,30AUG2006:18:00:00,30AUG2006,8,2006
,30AUG2006:19:00:00,30AUG2006,8,2006
,30AUG2006:20:00:00,30AUG2006,8,2006
,31AUG2006:08:00:00,31AUG2006,8,2006
,31AUG2006:09:00:00,31AUG2006,8,2006
,31AUG2006:10:00:00,31AUG2006,8,2006
,31AUG2006:11:00:00,31AUG2006,8,2006
,31AUG2006:12:00:00,31AUG2006,8,2006
,31AUG2006:13:00:00,31AUG2006,8,2006
,31AUG2006:14:00:00,31AUG2006,8,2006
,31AUG2006:15:00:00,31AUG2006,8,2006
,31AUG2006:16:00:00,31AUG2006,8,2006
,31AUG2006:17:00:00,31AUG2006,8,2006
,31AUG2006:18:00:00,31AUG2006,8,2006
718,31AUG2006:19:00:00,31AUG2006,8,2006
,31AUG2006:20:00:00,31AUG2006,8,2006
,01SEP2006:08:00:00,01SEP2006,9,2006
,01SEP2006:09:00:00,01SEP2006,9,2006
,01SEP2006:10:00:00,01SEP2006,9,2006
,01SEP2006:11:00:00,01SEP2006,9,2006
,01SEP2006:12:00:00,01SEP2006,9,2006
,01SEP2006:13:00:00,01SEP2006,9,2006
,01SEP2006:14:00:00,01SEP2006,9,2006
,01SEP2006:15:00:00,01SEP2006,9,2006
,01SEP2006:16:00:00,01SEP2006,9,2006
,01SEP2006:17:00:00,01SEP2006,9,2006
,01SEP2006:18:00:00,01SEP2006,9,2006
,01SEP2006:19:00:00,01SEP2006,9,2006
,01SEP2006:20:00:00,01SEP2006,9,2006
,04SEP2006:08:00:00,04SEP2006,9,2006
0,04SEP2006:09:00:00,04SEP2006,9,2006
,04SEP2006:10:00:00,04SEP2006,9,2006
,04SEP2006:11:00:00,04SEP2006,9,2006
,04SEP2006:12:00:00,04SEP2006,9,2006
,04SEP2006:13:00:00,04SEP2006,9,2006
,04SEP2006:14:00:00,04SEP2006,9,2006
,04SEP2006:15:00:00,04SEP2006,9,2006
,04SEP2006:16:00:00,04SEP2006,9,2006
,04SEP2006:17:00:00,04SEP2006,9,2006
,04SEP2006:18:00:00,04SEP2006,9,2006
,04SEP2006:19:00:00,04SEP2006,9,2006
0,04SEP2006:20:00:00,04SEP2006,9,2006
,05SEP2006:08:00:00,05SEP2006,9,2006
2180,05SEP2006:09:00:00,05SEP2006,9,2006
,05SEP2006:10:00:00,05SEP2006,9,2006
,05SEP2006:11:00:00,05SEP2006,9,2006
,05SEP2006:12:00:00,05SEP2006,9,2006
,05SEP2006:13:00:00,05SEP2006,9,2006
,05SEP2006:14:00:00,05SEP2006,9,2006
,05SEP2006:15:00:00,05SEP2006,9,2006
,05SEP2006:16:00:00,05SEP2006,9,2006
1947,05SEP2006:17:00:00,05SEP2006,9,2006
,05SEP2006:18:00:00,05SEP2006,9,2006
647,05SEP2006:19:00:00,05SEP2006,9,2006
,05SEP2006:20:00:00,05SEP2006,9,2006
,06SEP2006:08:00:00,06SEP2006,9,2006
,06SEP2006:09:00:00,06SEP2006,9,2006
,06SEP2006:10:00:00,06SEP2006,9,2006
,06SEP2006:11:00:00,06SEP2006,9,2006
,06SEP2006:12:00:00,06SEP2006,9,2006
2340,06SEP2006:13:00:00,06SEP2006,9,2006
2496,06SEP2006:14:00:00,06SEP2006,9,2006
,06SEP2006:15:00:00,06SEP2006,9,2006
,06SEP2006:16:00:00,06SEP2006,9,2006
,06SEP2006:17:00:00,06SEP2006,9,2006
,06SEP2006:18:00:00,06SEP2006,9,2006
609,06SEP2006:19:00:00,06SEP2006,9,2006
,06SEP2006:20:00:00,06SEP2006,9,2006
,07SEP2006:08:00:00,07SEP2006,9,2006
,07SEP2006:09:00:00,07SEP2006,9,2006
,07SEP2006:10:00:00,07SEP2006,9,2006
,07SEP2006:11:00:00,07SEP2006,9,2006
2326,07SEP2006:12:00:00,07SEP2006,9,2006
,07SEP2006:13:00:00,07SEP2006,9,2006
,07SEP2006:14:00:00,07SEP2006,9,2006
,07SEP2006:15:00:00,07SEP2006,9,2006
,07SEP2006:16:00:00,07SEP2006,9,2006
